"url","status_http","title","meta_description","h1","canonical","profundidad","seccion","tipo_inferido"
"https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/bulldozer/bulldozer-case-construction-2050m/","200","Bulldozer Case Construction 2050M - Partequipos","La Bulldozer 2050M de CASE hace parte de un proyecto innovador y avanzado, que incluye diseño moderno, controles precisos y comodidad productiva. Con este modelo, usted tiene eficiencia en diversas condiciones de aplicación, sin cambio de marcha, además de una operación fácil y segura, hasta en terrenos inclinados.","BULLDOZER CASE CONSTRUCTION","https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/bulldozer/bulldozer-case-construction-2050m/","6","maquinaria","modelo"
"https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/excavadoras/","200","Excavadora | Equipos Nuevos - Partequipos","Nuestras excavadoras están respaldadas por la calidad y el rendimiento que necesitas para llevar tus proyectos al siguiente nivel","Excavadoras","https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/excavadoras/","5","maquinaria","tipo"
"https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/excavadoras/excavadora-case-construction-cx-130d-tier4/","200","Excavadora Case Construction CX 130D Tier4 - Partequipos","Hay innumerables razones para elegir la Excavadora CASE 1150M. Mayor potencia y mejor tirador de la clase. Visibilidad más nítida de la hoja con diseño de cabina delantera y capó inclinado. Mantenimiento más inteligente a través de puntos de servicio de tierra y de fácil acceso. Controles más fáciles del operador como la dirección ajustable y la inversión y la graduación de la hoja on-demand. Cabina más silenciosa con comodidades excepcionales. Y un mayor énfasis en el soporte de productos y servicios que cualquiera en la industria","","https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/excavadoras/excavadora-case-construction-cx-130d-tier4/","6","maquinaria","modelo"
"https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/excavadoras/excavadora-case-construction-cx-210d-tier4/","200","Excavadora Case Construction CX 210D Tier4 - Partequipos","Hay innumerables razones para elegir la Excavadora CASE 1150M. Mayor potencia y mejor tirador de la clase. Visibilidad más nítida de la hoja con diseño de cabina delantera y capó inclinado. Mantenimiento más inteligente a través de puntos de servicio de tierra y de fácil acceso. Controles más fáciles del operador como la dirección ajustable y la inversión y la graduación de la hoja on-demand. Cabina más silenciosa con comodidades excepcionales. Y un mayor énfasis en el soporte de productos y servicios que cualquiera en la industria","","https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/excavadoras/excavadora-case-construction-cx-210d-tier4/","6","maquinaria","modelo"
"https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/excavadoras/excavadora-case-construction-cx-350d-tier4/","200","Excavadora Case Construction CX 350D Tier4 - Partequipos","Hay innumerables razones para elegir la Excavadora CASE 1150M. Mayor potencia y mejor tirador de la clase. Visibilidad más nítida de la hoja con diseño de cabina delantera y capó inclinado. Mantenimiento más inteligente a través de puntos de servicio de tierra y de fácil acceso. Controles más fáciles del operador como la dirección ajustable y la inversión y la graduación de la hoja on-demand. Cabina más silenciosa con comodidades excepcionales. Y un mayor énfasis en el soporte de productos y servicios que cualquiera en la industria","","https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/excavadoras/excavadora-case-construction-cx-350d-tier4/","6","maquinaria","modelo"
"https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/excavadoras/excavadora-case-construction-cx130c/","200","Excavadora Case Construction CX 130C - Partequipos","Hay innumerables razones para elegir la Excavadora CASE 1150M. Mayor potencia y mejor tirador de la clase. Visibilidad más nítida de la hoja con diseño de cabina delantera y capó inclinado. Mantenimiento más inteligente a través de puntos de servicio de tierra y de fácil acceso. Controles más fáciles del operador como la dirección ajustable y la inversión y la graduación de la hoja on-demand. Cabina más silenciosa con comodidades excepcionales. Y un mayor énfasis en el soporte de productos y servicios que cualquiera en la industria","EXCAVADORA CASE CONSTRUCTION","https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/excavadoras/excavadora-case-construction-cx130c/","6","maquinaria","modelo"
"https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/excavadoras/excavadora-case-construction-cx220c/","200","Excavadora Case Construction CX 220C - Partequipos","La Excavadora case CX 220C es una máquina poderosa y versátil diseñada para trabajos de excavación y movimiento de tierras. Con su alto rendimiento, tecnología avanzada y diseño ergonómico, es ideal para proyectos de construcción y obras públicas, brindando eficiencia y precisión en cualquier entorno de trabajo.","EXCAVADORA CASE CONSTRUCTION","https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/excavadoras/excavadora-case-construction-cx220c/","6","maquinaria","modelo"
"https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/excavadoras/excavadora-case-construction-cx350c/","200","Excavadora Case Construction CX 350C - Partequipos","La Excavadora CX 350C de CASE ofrece un rendimiento confiable y productivo con su potente motor diésel y sistema hidráulico avanzado. La cabina del operador es cómoda y cuenta con características adicionales para una experiencia agradable. Además, su versatilidad se amplía gracias a la compatibilidad con diversos implementos y accesorios, adaptándose a diferentes tareas y aplicaciones en el lugar de trabajo.","EXCAVADORA CASE CONSTRUCTION","https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/excavadoras/excavadora-case-construction-cx350c/","6","maquinaria","modelo"
"https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/minicargadores-case/","200","Minicargadores Case Construction -Partequipos","Los minicargadores Case Construction son la elección definitiva para aquellos que buscan rendimiento, durabilidad y versatilidad.","Minicargadores","https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/minicargadores-case/","5","maquinaria","tipo"
"https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/minicargadores-case/minicargador-case-construction-sr175b-tier4/","200","Minicargador Case Construction SR175B Tier4 - Partequipos","Descubre el rendimiento incomparable del Minicargador Case Construction SR 175B. Con su diseño compacto y potente motor.","","https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/minicargadores-case/minicargador-case-construction-sr175b-tier4/","6","maquinaria","modelo"
"https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/minicargadores-case/minicargador-case-construction-sr175b/","200","Minicargador Case Construction SR 175B - Partequipos","Descubre el rendimiento incomparable del Minicargador Case Construction SR 175B. Con su diseño compacto y potente motor.","","https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/minicargadores-case/minicargador-case-construction-sr175b/","6","maquinaria","modelo"
"https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/minicargadores-case/minicargador-case-construction-sr200b/","200","Minicargador Case SR200B |Partequipos","Experimenta la combinación perfecta de potencia y precisión con el Minicargador Case SR200B. Diseñado para superar los desafíos más exigentes","","https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/minicargadores-case/minicargador-case-construction-sr200b/","6","maquinaria","modelo"
"https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/minicargadores-case/minicargador-case-construction-sr210b-tier4/","200","Minicargador Case Construction SR210B Tier4 - Partequipos","Descubre el rendimiento incomparable del Minicargador Case Construction SR 175B. Con su diseño compacto y potente motor.","","https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/minicargadores-case/minicargador-case-construction-sr210b-tier4/","6","maquinaria","modelo"
"https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/minicargadores-case/minicargador-case-construction-sr220b/","200","Minicargador Case Construction SR 220B - Partequipos","Descubre el rendimiento excepcional del Minicargador Case Construction SR 220B, una solución compacta y potente para tus necesidades.","MINICARGADOR CASE CONSTRUCTION","https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/minicargadores-case/minicargador-case-construction-sr220b/","6","maquinaria","modelo"
"https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/minicargadores-case/minicargador-case-construction-sr240b-tier4/","200","Minicargador Case Construction SR240B Tier4 - Partequipos","Descubre el rendimiento incomparable del Minicargador Case Construction SR 175B. Con su diseño compacto y potente motor.","","https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/minicargadores-case/minicargador-case-construction-sr240b-tier4/","6","maquinaria","modelo"
"https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/minicargadores-case/minicargador-case-construction-sr250b/","200","Minicargador Case Construction SR 250B - Partequipos","Experimenta la versatilidad y potencia del Minicargador Case Construction SR 250B, diseñado para enfrentar los desafíos más exigentes.","","https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/minicargadores-case/minicargador-case-construction-sr250b/","6","maquinaria","modelo"
"https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/minicargadores-case/minicargador-case-construction-sr270b-tier4/","200","Minicargador Case Construction SR270B Tier4 - Partequipos","Descubre el rendimiento incomparable del Minicargador Case Construction SR 175B. Con su diseño compacto y potente motor.","","https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/minicargadores-case/minicargador-case-construction-sr270b-tier4/","6","maquinaria","modelo"
"https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/motoniveladoras-case/","200","Motoniveladoras| Equipos Nuevos - Partequipos","En Partequipos, ofrecemos una amplia gama de motoniveladoras de alta calidad, diseñadas para ofrecer potencia y eficiencia en cada trabajo.","Motoniveladoras","https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/motoniveladoras-case/","5","maquinaria","tipo"
"https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/motoniveladoras-case/motoniveladora-case-construction-836d/","200","Motoniveladora Case Construction 836D - Partequipos","Experimenta el poder y la precisión definitivos con la Motoniveladora 865B. Diseñada para afrontar los desafíos más exigentes","motoniveladora CASE CONSTRUCTION","https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/motoniveladoras-case/motoniveladora-case-construction-836d/","6","maquinaria","modelo"
"https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/motoniveladoras-case/motoniveladora-case-construction-845b/","200","Motoniveladora Case Construction 845B - Partequipos","Descubre la excelencia en nivelación y precisión con la Motoniveladora 845B. Diseñada para enfrentar los desafíos más exigentes","motoniveladora CASE CONSTRUCTION","https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/motoniveladoras-case/motoniveladora-case-construction-845b/","6","maquinaria","modelo"
"https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/motoniveladoras-case/motoniveladora-case-construction-845c-tier-4/","200","Motoniveladora Case Construction 845C Tier 4 - Partequipos","Experimenta el poder y la precisión definitivos con la Motoniveladora 865B. Diseñada para afrontar los desafíos más exigentes","","https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/motoniveladoras-case/motoniveladora-case-construction-845c-tier-4/","6","maquinaria","modelo"
"https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/motoniveladoras-case/motoniveladora-case-construction-865b/","200","Motoniveladora Case Construction 865B - Partequipos","Experimenta el poder y la precisión definitivos con la Motoniveladora 865B. Diseñada para afrontar los desafíos más exigentes","motoniveladora CASE CONSTRUCTION","https://partequipos.com/maquinaria-pesada/maquinaria-pesada-nueva/marcas/case-construction/motoniveladoras-case/motoniveladora-case-construction-865b/","6","maquinaria","modelo"
